CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
4321956,4 - Sul,43,RS,Trindade do Sul,5961,2 - 5001 até 10000
4322004,4 - Sul,43,RS,Triunfo,28289,4 - 20001 até 50000
4322103,4 - Sul,43,RS,Tucunduva,5965,2 - 5001 até 10000
4322152,4 - Sul,43,RS,Tunas,4604,1 - Até 5000
4322186,4 - Sul,43,RS,Tupanci do Sul,1573,1 - Até 5000
4322202,4 - Sul,43,RS,Tupanciretã,23705,4 - 20001 até 50000
4322251,4 - Sul,43,RS,Tupandi,4472,1 - Até 5000
4322301,4 - Sul,43,RS,Tuparendi,8494,2 - 5001 até 10000
4322327,4 - Sul,43,RS,Turuçu,3585,1 - Até 5000
4322343,4 - Sul,43,RS,Ubiretama,2232,1 - Até 5000
4322350,4 - Sul,43,RS,União da Serra,1374,1 - Até 5000
4322376,4 - Sul,43,RS,Unistalda,2467,1 - Até 5000
4322400,4 - Sul,43,RS,Uruguaiana,129784,6 - 100001 até 500000
4322509,4 - Sul,43,RS,Vacaria,65397,5 - 50001 até 100000
4322525,4 - Sul,43,RS,Vale Verde,3461,1 - Até 5000
4322533,4 - Sul,43,RS,Vale do Sol,11727,3 - 10001 até 20000
4322541,4 - Sul,43,RS,Vale Real,5638,2 - 5001 até 10000
4322558,4 - Sul,43,RS,Vanini,2101,1 - Até 5000
4322608,4 - Sul,43,RS,Venâncio Aires,70481,5 - 50001 até 100000
4322707,4 - Sul,43,RS,Vera Cruz,26024,4 - 20001 até 50000
4322806,4 - Sul,43,RS,Veranópolis,25073,4 - 20001 até 50000
4322855,4 - Sul,43,RS,Vespasiano Corrêa,1956,1 - Até 5000
4322905,4 - Sul,43,RS,Viadutos,5205,2 - 5001 até 10000
4323002,4 - Sul,43,RS,Viamão,253717,6 - 100001 até 500000
4323101,4 - Sul,43,RS,Vicente Dutra,5152,2 - 5001 até 10000
4323200,4 - Sul,43,RS,Victor Graeff,3051,1 - Até 5000
4323309,4 - Sul,43,RS,Vila Flores,3382,1 - Até 5000
4323358,4 - Sul,43,RS,Vila Lângaro,2185,1 - Até 5000
4323408,4 - Sul,43,RS,Vila Maria,4407,1 - Até 5000
4323457,4 - Sul,43,RS,Vila Nova do Sul,4370,1 - Até 5000
4323507,4 - Sul,43,RS,Vista Alegre,2877,1 - Até 5000
4323606,4 - Sul,43,RS,Vista Alegre do Prata,1611,1 - Até 5000
4323705,4 - Sul,43,RS,Vista Gaúcha,2882,1 - Até 5000
4323754,4 - Sul,43,RS,Vitória das Missões,3422,1 - Até 5000
4323770,4 - Sul,43,RS,Westfália,2977,1 - Até 5000
4323804,4 - Sul,43,RS,Xangri-lá,14650,3 - 10001 até 20000
5000203,5 - Centro-Oeste,50,MS,Água Clara,14992,3 - 10001 até 20000
5000252,5 - Centro-Oeste,50,MS,Alcinópolis,5188,2 - 5001 até 10000
5000609,5 - Centro-Oeste,50,MS,Amambai,38465,4 - 20001 até 50000
5000708,5 - Centro-Oeste,50,MS,Anastácio,24954,4 - 20001 até 50000
5000807,5 - Centro-Oeste,50,MS,Anaurilândia,8927,2 - 5001 até 10000
5000856,5 - Centro-Oeste,50,MS,Angélica,10458,3 - 10001 até 20000
5000906,5 - Centro-Oeste,50,MS,Antônio João,8808,2 - 5001 até 10000
5001003,5 - Centro-Oeste,50,MS,Aparecida do Taboado,25072,4 - 20001 até 50000
5001102,5 - Centro-Oeste,50,MS,Aquidauana,47482,4 - 20001 até 50000
5001243,5 - Centro-Oeste,50,MS,Aral Moreira,11771,3 - 10001 até 20000
5001508,5 - Centro-Oeste,50,MS,Bandeirantes,6795,2 - 5001 até 10000
5001904,5 - Centro-Oeste,50,MS,Bataguassu,22389,4 - 20001 até 50000
5002001,5 - Centro-Oeste,50,MS,Batayporã,11248,3 - 10001 até 20000
5002100,5 - Centro-Oeste,50,MS,Bela Vista,24331,4 - 20001 até 50000
5002159,5 - Centro-Oeste,50,MS,Bodoquena,7820,2 - 5001 até 10000
5002209,5 - Centro-Oeste,50,MS,Bonito,21483,4 - 20001 até 50000
5002308,5 - Centro-Oeste,50,MS,Brasilândia,11864,3 - 10001 até 20000
5002407,5 - Centro-Oeste,50,MS,Caarapó,29292,4 - 20001 até 50000
5002605,5 - Centro-Oeste,50,MS,Camapuã,13694,3 - 10001 até 20000
5002704,5 - Centro-Oeste,50,MS,Campo Grande,874210,7 - Maior que 500000
5002803,5 - Centro-Oeste,50,MS,Caracol,5972,2 - 5001 até 10000
5002902,5 - Centro-Oeste,50,MS,Cassilândia,21748,4 - 20001 até 50000
5002951,5 - Centro-Oeste,50,MS,Chapadão do Sul,23940,4 - 20001 até 50000
5003108,5 - Centro-Oeste,50,MS,Corguinho,5730,2 - 5001 até 10000
5003157,5 - Centro-Oeste,50,MS,Coronel Sapucaia,15016,3 - 10001 até 20000
5003207,5 - Centro-Oeste,50,MS,Corumbá,109899,6 - 100001 até 500000
5003256,5 - Centro-Oeste,50,MS,Costa Rica,20159,4 - 20001 até 50000
5003306,5 - Centro-Oeste,50,MS,Coxim,33323,4 - 20001 até 50000
5003454,5 - Centro-Oeste,50,MS,Deodápolis,12773,3 - 10001 até 20000
5003488,5 - Centro-Oeste,50,MS,Dois Irmãos do Buriti,11132,3 - 10001 até 20000
5003504,5 - Centro-Oeste,50,MS,Douradina,5827,2 - 5001 até 10000
5003702,5 - Centro-Oeste,50,MS,Dourados,218069,6 - 100001 até 500000
5003751,5 - Centro-Oeste,50,MS,Eldorado,12224,3 - 10001 até 20000
5003801,5 - Centro-Oeste,50,MS,Fátima do Sul,19181,3 - 10001 até 20000
5003900,5 - Centro-Oeste,50,MS,Figueirão,3027,1 - Até 5000
5004007,5 - Centro-Oeste,50,MS,Glória de Dourados,9960,2 - 5001 até 10000
5004106,5 - Centro-Oeste,50,MS,Guia Lopes da Laguna,9991,2 - 5001 até 10000
5004304,5 - Centro-Oeste,50,MS,Iguatemi,15838,3 - 10001 até 20000
5004403,5 - Centro-Oeste,50,MS,Inocência,7618,2 - 5001 até 10000
5004502,5 - Centro-Oeste,50,MS,Itaporã,23539,4 - 20001 até 50000
5004601,5 - Centro-Oeste,50,MS,Itaquiraí,20637,4 - 20001 até 50000
5004700,5 - Centro-Oeste,50,MS,Ivinhema,23021,4 - 20001 até 50000
5004809,5 - Centro-Oeste,50,MS,Japorã,8836,2 - 5001 até 10000
5004908,5 - Centro-Oeste,50,MS,Jaraguari,7019,2 - 5001 até 10000
5005004,5 - Centro-Oeste,50,MS,Jardim,25758,4 - 20001 até 50000
5005103,5 - Centro-Oeste,50,MS,Jateí,4025,1 - Até 5000
5005152,5 - Centro-Oeste,50,MS,Juti,6553,2 - 5001 até 10000
5005202,5 - Centro-Oeste,50,MS,Ladário,22590,4 - 20001 até 50000
5005251,5 - Centro-Oeste,50,MS,Laguna Carapã,7177,2 - 5001 até 10000
5005400,5 - Centro-Oeste,50,MS,Maracaju,44994,4 - 20001 até 50000
5005608,5 - Centro-Oeste,50,MS,Miranda,27525,4 - 20001 até 50000
5005681,5 - Centro-Oeste,50,MS,Mundo Novo,18103,3 - 10001 até 20000
5005707,5 - Centro-Oeste,50,MS,Naviraí,53188,5 - 50001 até 100000
5005806,5 - Centro-Oeste,50,MS,Nioaque,14092,3 - 10001 até 20000
5006002,5 - Centro-Oeste,50,MS,Nova Alvorada do Sul,20772,4 - 20001 até 50000
5006200,5 - Centro-Oeste,50,MS,Nova Andradina,52625,5 - 50001 até 100000
5006259,5 - Centro-Oeste,50,MS,Novo Horizonte do Sul,4041,1 - Até 5000
5006275,5 - Centro-Oeste,50,MS,Paraíso das Águas,5350,2 - 5001 até 10000
5006309,5 - Centro-Oeste,50,MS,Paranaíba,41755,4 - 20001 até 50000
5006358,5 - Centro-Oeste,50,MS,Paranhos,13852,3 - 10001 até 20000
5006408,5 - Centro-Oeste,50,MS,Pedro Gomes,7683,2 - 5001 até 10000
5006606,5 - Centro-Oeste,50,MS,Ponta Porã,89592,5 - 50001 até 100000
5006903,5 - Centro-Oeste,50,MS,Porto Murtinho,16879,3 - 10001 até 20000
5007109,5 - Centro-Oeste,50,MS,Ribas do Rio Pardo,23881,4 - 20001 até 50000
5007208,5 - Centro-Oeste,50,MS,Rio Brilhante,36144,4 - 20001 até 50000
5007307,5 - Centro-Oeste,50,MS,Rio Negro,4834,1 - Até 5000
5007406,5 - Centro-Oeste,50,MS,Rio Verde de Mato Grosso,19569,3 - 10001 até 20000
5007505,5 - Centro-Oeste,50,MS,Rochedo,5346,2 - 5001 até 10000
5007554,5 - Centro-Oeste,50,MS,Santa Rita do Pardo,7732,2 - 5001 até 10000
5007695,5 - Centro-Oeste,50,MS,São Gabriel do Oeste,25898,4 - 20001 até 50000
5007703,5 - Centro-Oeste,50,MS,Sete Quedas,10790,3 - 10001 até 20000
5007802,5 - Centro-Oeste,50,MS,Selvíria,6482,2 - 5001 até 10000
5007901,5 - Centro-Oeste,50,MS,Sidrolândia,54575,5 - 50001 até 100000
5007935,5 - Centro-Oeste,50,MS,Sonora,18393,3 - 10001 até 20000
5007950,5 - Centro-Oeste,50,MS,Tacuru,11284,3 - 10001 até 20000
5007976,5 - Centro-Oeste,50,MS,Taquarussu,3570,1 - Até 5000
5008008,5 - Centro-Oeste,50,MS,Terenos,20855,4 - 20001 até 50000
5008305,5 - Centro-Oeste,50,MS,Três Lagoas,117477,6 - 100001 até 500000
5008404,5 - Centro-Oeste,50,MS,Vicentina,6041,2 - 5001 até 10000
5100102,5 - Centro-Oeste,51,MT,Acorizal,5269,2 - 5001 até 10000
5100201,5 - Centro-Oeste,51,MT,Água Boa,24501,4 - 20001 até 50000
5100250,5 - Centro-Oeste,51,MT,Alta Floresta,50189,5 - 50001 até 100000
5100300,5 - Centro-Oeste,51,MT,Alto Araguaia,18164,3 - 10001 até 20000
5100359,5 - Centro-Oeste,51,MT,Alto Boa Vista,6466,2 - 5001 até 10000
5100409,5 - Centro-Oeste,51,MT,Alto Garças,11532,3 - 10001 até 20000
5100508,5 - Centro-Oeste,51,MT,Alto Paraguai,10921,3 - 10001 até 20000
5100607,5 - Centro-Oeste,51,MT,Alto Taquari,10246,3 - 10001 até 20000
5100805,5 - Centro-Oeste,51,MT,Apiacás,9694,2 - 5001 até 10000
5101001,5 - Centro-Oeste,51,MT,Araguaiana,3036,1 - Até 5000
5101209,5 - Centro-Oeste,51,MT,Araguainha,931,1 - Até 5000
5101258,5 - Centro-Oeste,51,MT,Araputanga,16223,3 - 10001 até 20000
5101308,5 - Centro-Oeste,51,MT,Arenápolis,9455,2 - 5001 até 10000
5101407,5 - Centro-Oeste,51,MT,Aripuanã,21357,4 - 20001 até 50000
5101605,5 - Centro-Oeste,51,MT,Barão de Melgaço,7872,2 - 5001 até 10000
5101704,5 - Centro-Oeste,51,MT,Barra do Bugres,33644,4 - 20001 até 50000
5101803,5 - Centro-Oeste,51,MT,Barra do Garças,58974,5 - 50001 até 100000
5101852,5 - Centro-Oeste,51,MT,Bom Jesus do Araguaia,6266,2 - 5001 até 10000
5101902,5 - Centro-Oeste,51,MT,Brasnorte,18688,3 - 10001 até 20000
5102504,5 - Centro-Oeste,51,MT,Cáceres,91271,5 - 50001 até 100000
5102603,5 - Centro-Oeste,51,MT,Campinápolis,15386,3 - 10001 até 20000
5102637,5 - Centro-Oeste,51,MT,Campo Novo do Parecis,33551,4 - 20001 até 50000
5102678,5 - Centro-Oeste,51,MT,Campo Verde,39933,4 - 20001 até 50000
5102686,5 - Centro-Oeste,51,MT,Campos de Júlio,6512,2 - 5001 até 10000
5102694,5 - Centro-Oeste,51,MT,Canabrava do Norte,4630,1 - Até 5000
5102702,5 - Centro-Oeste,51,MT,Canarana,20707,4 - 20001 até 50000
5102793,5 - Centro-Oeste,51,MT,Carlinda,10136,3 - 10001 até 20000
5102850,5 - Centro-Oeste,51,MT,Castanheira,8454,2 - 5001 até 10000
5103007,5 - Centro-Oeste,51,MT,Chapada dos Guimarães,19049,3 - 10001 até 20000
5103056,5 - Centro-Oeste,51,MT,Cláudia,11716,3 - 10001 até 20000
5103106,5 - Centro-Oeste,51,MT,Cocalinho,5535,2 - 5001 até 10000
5103205,5 - Centro-Oeste,51,MT,Colíder,32298,4 - 20001 até 50000
5103254,5 - Centro-Oeste,51,MT,Colniza,36161,4 - 20001 até 50000
5103304,5 - Centro-Oeste,51,MT,Comodoro,19932,3 - 10001 até 20000
5103353,5 - Centro-Oeste,51,MT,Confresa,29471,4 - 20001 até 50000
5103361,5 - Centro-Oeste,51,MT,Conquista DOeste,3860,1 - Até 5000
5103379,5 - Centro-Oeste,51,MT,Cotriguaçu,18689,3 - 10001 até 20000
5103403,5 - Centro-Oeste,51,MT,Cuiabá,590118,7 - Maior que 500000
5103437,5 - Centro-Oeste,51,MT,Curvelândia,5049,2 - 5001 até 10000
5103452,5 - Centro-Oeste,51,MT,Denise,9115,2 - 5001 até 10000
5103502,5 - Centro-Oeste,51,MT,Diamantino,21294,4 - 20001 até 50000
5103601,5 - Centro-Oeste,51,MT,Dom Aquino,7977,2 - 5001 até 10000
5103700,5 - Centro-Oeste,51,MT,Feliz Natal,13451,3 - 10001 até 20000
5103809,5 - Centro-Oeste,51,MT,Figueirópolis DOeste,3444,1 - Até 5000
5103858,5 - Centro-Oeste,51,MT,Gaúcha do Norte,7296,2 - 5001 até 10000
5103908,5 - Centro-Oeste,51,MT,General Carneiro,5333,2 - 5001 até 10000
5103957,5 - Centro-Oeste,51,MT,Glória DOeste,2964,1 - Até 5000
5104104,5 - Centro-Oeste,51,MT,Guarantã do Norte,34500,4 - 20001 até 50000
5104203,5 - Centro-Oeste,51,MT,Guiratinga,14615,3 - 10001 até 20000
5104500,5 - Centro-Oeste,51,MT,Indiavaí,2648,1 - Até 5000
